city,row_num,title,epg_id
Таганрог,95,Бобёр,epg603
Таганрог,96,Fox Life HD,epg315
Таганрог,97,Mezzo Live HD,epg329
Таганрог,98,Viasat History,epg87
Таганрог,99,Life HD,epg480
Таганрог,100,Матч! Арена,epg627
Таганрог,101,Extreme Sports,epg106
Таганрог,102,Discovery Science HD,epg523
Таганрог,103,AMEDIA HIT HD,epg585
Таганрог,104,A1,epg265
Таганрог,105,AMEDIA HIT SD,epg575
Таганрог,106,AMEDIA Premium HD,epg267
Таганрог,107,Fox Life,epg86
Таганрог,108,Viasat History HD/Viasat Nature HD,epg378
Таганрог,109,TV1000 Megahit HD,epg376
Таганрог,110,Travel+Adventure SD,epg274
Таганрог,111,Travel+Adventure HD,epg275
Таганрог,112,8 канал,epg522
Таганрог,113,AMEDIA Premium SD,epg277
Таганрог,114,A1 HD,epg598
Таганрог,115,History HD,epg599
Таганрог,116,Музыка первого,epg95
Таганрог,117,Europa Plus TV,epg96
Таганрог,118,Food Network HD,epg541
Таганрог,119,Fox,epg75
Таганрог,120,MGM HD,epg327
Таганрог,121,КХЛ,epg105
Таганрог,122,Дон 24,epg415
Таганрог,123,Candy TV HD,epg385
Таганрог,124,Русский иллюзион,epg40
Таганрог,125,Настоящее Страшное Телевидение,epg352
Таганрог,126,Наш футбол,epg313
Таганрог,127,Наш футбол HD,epg272
Таганрог,128,Иллюзион +,epg41
Таганрог,129,Русская ночь,epg331
Таганрог,130,A2,epg317
Таганрог,131,French Lover TV,epg318
Таганрог,132,Brazzers TV,epg500
Таганрог,133,CANDYMAN,epg511
Таганрог,134,Fashion One HD,epg330
Таганрог,135,Viasat Golf HD,epg594
Таганрог,136,Русский роман,epg307
Таганрог,137,TV1000 Premium HD,epg375
Таганрог,138,Viasat Sport,epg593
Таганрог,139,Travel Channel HD,epg328
Таганрог,140,Zee TV,epg93
Таганрог,141,Travel Channel,epg302
Таганрог,142,ЖИВИ!,epg108
Таганрог,143,МУЗ-ТВ,epg380
Таганрог,144,TLC HD,epg516
Таганрог,145,NuArt.TV,epg271
Таганрог,146,Эгоист ТВ,epg296
Таганрог,147,Animal Planet HD,epg306
Таганрог,148,Матч! Футбол 1,epg340
Таганрог,149,Матч! Футбол 2,epg571
Таганрог,150,Матч! Футбол 3,epg577
Таганрог,151,Матч! Футбол 1 HD,epg616
Таганрог,152,Матч! Футбол 2 HD,epg617
Таганрог,153,Матч! Футбол 3 HD,epg618
Таганрог,154,Deutsche Welle,epg65
Таганрог,155,France 24,epg298
Таганрог,156,CNN,epg290
Таганрог,157,BBC World News,epg293
Таганрог,158,Евроновости,epg353
Таганрог,159,Матч! Боец,epg103
Таганрог,160,ТНТ Music,epg638
Таганрог,161,Viasat Explore,epg85
Таганрог,162,КИНОКОМЕДИЯ,epg112
Таганрог,163,Viasat Nature,epg84
Таганрог,164,H2,epg640
Таганрог,165,Game Show,epg642
Таганрог,166,CBS Reality,epg366
Таганрог,167,Морской,epg568
Таганрог,168,Ювелирочка,epg653
Таганрог,169,Russian Extreme TV Ultra HD (тест),epg665
Таганрог,170,Russian Extreme TV Ultra HD (тест),epg665
В.Новгород,1,Первый канал,epg1
В.Новгород,2,Россия 1,epg2velnov
В.Новгород,3,Матч ТВ,epg611
В.Новгород,4,НТВ,epg4
В.Новгород,5,Пятый канал,epg5
В.Новгород,6,Культура,epg6
В.Новгород,7,Россия 24,epg7
В.Новгород,8,Карусель,epg8
В.Новгород,9,Общественное телевидение России,epg264
В.Новгород,10,ТВ Центр,epg14
В.Новгород,11,ТНТ,epg10_veliknov
В.Новгород,12,СТС,epg9_velivnov
В.Новгород,13,РЕН,epg13
В.Новгород,14,Мульт,epg524
В.Новгород,15,Че,epg612
В.Новгород,16,ТВ-3,epg15
В.Новгород,17,Пятница!,epg266
В.Новгород,18,Домашний,epg21
В.Новгород,19,Детский мир / Телеклуб,epg30
В.Новгород,20,2х2,epg20
В.Новгород,21,Discovery Channel,epg25
В.Новгород,22,Animal Planet,epg26
В.Новгород,23,National Geographic,epg24
В.Новгород,24,Моя планета,epg27
В.Новгород,25,Драйв,epg28
В.Новгород,26,Охота и рыбалка,epg29
В.Новгород,27,Звезда,epg22
В.Новгород,28,Shop24,epg283
В.Новгород,29,Дом кино,epg37
В.Новгород,30,TV 1000,epg35
В.Новгород,31,TV 1000 Русское кино,epg36
В.Новгород,32,Shop&Show,epg623
В.Новгород,33,Ю,epg16
В.Новгород,34,Cartoon Network,epg31
В.Новгород,35,Мультимания,epg33
В.Новгород,36,Усадьба,epg55
В.Новгород,37,Здоровое ТВ,epg54
В.Новгород,38,Sony Sci Fi,epg38
В.Новгород,39,SET,epg44
В.Новгород,40,Eurosport 1,epg50
В.Новгород,41,Russian Extreme TV,epg52
В.Новгород,42,RU.TV,epg48
В.Новгород,43,Ля-Минор,epg97
В.Новгород,44,Шалун HD,epg655
В.Новгород,45,Cinéma,epg664
В.Новгород,46,Союз,epg69
В.Новгород,47,История,epg303
В.Новгород,48,Домашние животные,epg57
В.Новгород,49,Вопросы и ответы,epg58
В.Новгород,50,Психология 21,epg59
В.Новгород,51,Нано ТВ,epg67
В.Новгород,52,Промо-МТС,epg387
В.Новгород,53,РБК ТВ,epg63
В.Новгород,54,Вместе-РФ,epg507
В.Новгород,55,Мир,epg71
В.Новгород,56,Мир 24,epg389
В.Новгород,57,ТНВ,epg251
В.Новгород,59,Еда,epg253
В.Новгород,60,Телекафе,epg56
В.Новгород,61,АМС,epg74
В.Новгород,62,Discovery ID Xtra HD,epg539
В.Новгород,63,Первый HD,epg268
В.Новгород,64,Кино ТВ,epg504
В.Новгород,65,TV 1000 Action,epg94
В.Новгород,66,TLC,epg61
В.Новгород,67,Спас,epg391
В.Новгород,68,Shopping live,epg23
В.Новгород,69,Россия 1 HD,epg388
В.Новгород,70,ТНТ4,epg622
В.Новгород,71,Eurosport 1 HD,epg308
В.Новгород,72,Fox HD,epg316
В.Новгород,73,Матч! Арена HD,epg628
В.Новгород,74,Tiji,epg109
В.Новгород,75,Шалун SD,epg654
В.Новгород,76,Ретро,epg39
В.Новгород,77,National Geographic HD,epg319
В.Новгород,78,Food Network,epg589
В.Новгород,79,Ностальгия,epg325
В.Новгород,80,Eurosport 2,epg107
В.Новгород,81,National Geographic Wild HD,epg320
В.Новгород,82,СТС Love,epg512
В.Новгород,83,МТС-ИНФО,epg114
В.Новгород,84,Gulli Girl,epg76
В.Новгород,85,Детский,epg79
В.Новгород,86,Discovery Channel HD,epg509
В.Новгород,87,TV1000 Comedy HD,epg377
В.Новгород,88,Канал Disney,epg12
В.Новгород,89,Boomerang,epg374
В.Новгород,90,Eurosport 2 HD,epg383
В.Новгород,91,Discovery Science,epg81
В.Новгород,92,КХЛ HD,epg382
В.Новгород,93,History,epg503
В.Новгород,94,Life,epg273
В.Новгород,95,Бобёр,epg603
В.Новгород,96,Fox Life HD,epg315
В.Новгород,97,Mezzo Live HD,epg329
В.Новгород,98,Viasat History,epg87
В.Новгород,99,Life HD,epg480
В.Новгород,100,Матч! Арена,epg627
В.Новгород,101,Extreme Sports,epg106
В.Новгород,102,Discovery Science HD,epg523
В.Новгород,103,AMEDIA HIT HD,epg585
В.Новгород,104,A1,epg265
В.Новгород,105,AMEDIA HIT SD,epg575
В.Новгород,106,AMEDIA Premium HD,epg267
В.Новгород,107,Fox Life,epg86
В.Новгород,108,Viasat History HD/Viasat Nature HD,epg378
В.Новгород,109,TV1000 Megahit HD,epg376
В.Новгород,110,Travel+Adventure SD,epg274
В.Новгород,111,Travel+Adventure HD,epg275
В.Новгород,112,8 канал,epg522
В.Новгород,113,AMEDIA Premium SD,epg277
В.Новгород,114,A1 HD,epg598
В.Новгород,115,History HD,epg599
В.Новгород,116,Музыка первого,epg95
В.Новгород,117,Europa Plus TV,epg96
В.Новгород,118,Food Network HD,epg541
В.Новгород,119,Fox,epg75
В.Новгород,120,MGM HD,epg327
В.Новгород,121,КХЛ,epg105
В.Новгород,122,НОТ,epg414
В.Новгород,123,Candy TV HD,epg385
В.Новгород,124,Русский иллюзион,epg40
В.Новгород,125,Настоящее Страшное Телевидение,epg352
В.Новгород,126,Наш футбол,epg313
В.Новгород,127,Наш футбол HD,epg272
В.Новгород,128,Иллюзион +,epg41
В.Новгород,129,Русская ночь,epg331
В.Новгород,130,A2,epg317
В.Новгород,131,French Lover TV,epg318
В.Новгород,132,Brazzers TV,epg500
В.Новгород,133,CANDYMAN,epg511
В.Новгород,134,Fashion One HD,epg330
В.Новгород,135,Viasat Golf HD,epg594
В.Новгород,136,Русский роман,epg307
В.Новгород,137,TV1000 Premium HD,epg375
В.Новгород,138,Viasat Sport,epg593
В.Новгород,139,Travel Channel HD,epg328
В.Новгород,140,Zee TV,epg93
В.Новгород,141,Travel Channel,epg302
В.Новгород,142,ЖИВИ!,epg108
В.Новгород,143,МУЗ-ТВ,epg380
В.Новгород,144,TLC HD,epg516
В.Новгород,145,NuArt.TV,epg271
В.Новгород,146,Эгоист ТВ,epg296
В.Новгород,147,Animal Planet HD,epg306
В.Новгород,148,Матч! Футбол 1,epg340
В.Новгород,149,Матч! Футбол 2,epg571
В.Новгород,150,Матч! Футбол 3,epg577
В.Новгород,151,Матч! Футбол 1 HD,epg616
В.Новгород,152,Матч! Футбол 2 HD,epg617
В.Новгород,153,Матч! Футбол 3 HD,epg618
В.Новгород,154,Deutsche Welle,epg65
В.Новгород,155,France 24,epg298
В.Новгород,156,CNN,epg290
В.Новгород,157,BBC World News,epg293
В.Новгород,158,Евроновости,epg353
В.Новгород,159,Матч! Боец,epg103
В.Новгород,160,ТНТ Music,epg638
В.Новгород,161,Viasat Explore,epg85
В.Новгород,162,КИНОКОМЕДИЯ,epg112
В.Новгород,163,Viasat Nature,epg84
В.Новгород,164,H2,epg640
В.Новгород,165,Game Show,epg642
В.Новгород,166,CBS Reality,epg366
В.Новгород,167,Морской,epg568
В.Новгород,168,Ювелирочка,epg653
В.Новгород,169,Russian Extreme TV Ultra HD (тест),epg665
В.Новгород,170,Russian Extreme TV Ultra HD (тест),epg665
Вологда,1,Первый канал,epg1
Вологда,2,Россия 1,epg2_vlgda
Вологда,3,Матч ТВ,epg611
Вологда,4,НТВ,epg4
Вологда,5,Пятый канал,epg5
Вологда,6,Культура,epg6
Вологда,7,Россия 24,epg7
Вологда,8,Карусель,epg8
Вологда,9,Общественное телевидение России,epg264
Вологда,10,ТВ Центр,epg14
Вологда,11,ТНТ,epg10_vlgda
Вологда,12,СТС,epg9
Вологда,13,РЕН,epg13
Вологда,14,Мульт,epg524
Вологда,15,Че,epg612
Вологда,16,ТВ-3,epg15
Вологда,17,Пятница!,epg266
Вологда,18,Домашний,epg21
Вологда,19,Детский мир / Телеклуб,epg30
Вологда,20,2х2,epg20
Вологда,21,Discovery Channel,epg25
Вологда,22,Animal Planet,epg26
Вологда,23,National Geographic,epg24
Вологда,24,Моя планета,epg27
Вологда,25,Драйв,epg28
Вологда,26,Охота и рыбалка,epg29
Вологда,27,Звезда,epg22
Вологда,28,Shop24,epg283
Вологда,29,Дом кино,epg37
Вологда,30,TV 1000,epg35
Вологда,31,TV 1000 Русское кино,epg36
Вологда,32,Shop&Show,epg623
Вологда,33,Ю,epg16
Вологда,34,Cartoon Network,epg31
Вологда,35,Мультимания,epg33
Вологда,36,Усадьба,epg55
Вологда,37,Здоровое ТВ,epg54
Вологда,38,Sony Sci Fi,epg38
Вологда,39,SET,epg44
Вологда,40,Eurosport 1,epg50
Вологда,41,Russian Extreme TV,epg52
Вологда,42,RU.TV,epg48
Вологда,43,Ля-Минор,epg97
Вологда,44,Шалун HD,epg655
Вологда,45,Cinéma,epg664
Вологда,46,Союз,epg69
Вологда,47,История,epg303
Вологда,48,Домашние животные,epg57
Вологда,49,Вопросы и ответы,epg58
Вологда,50,Психология 21,epg59
Вологда,51,Нано ТВ,epg67
Вологда,52,Промо-МТС,epg387
Вологда,53,РБК ТВ,epg63
Вологда,54,Вместе-РФ,epg507
Вологда,55,Мир,epg71
Вологда,56,Мир 24,epg389
Вологда,57,ТВ7 Вологда,epg403
Вологда,58,Русский Север,epg402
Вологда,59,Еда,epg253
Вологда,60,Телекафе,epg56
Вологда,61,АМС,epg74
Вологда,62,Discovery ID Xtra HD,epg539
Вологда,63,Первый HD,epg268
Вологда,64,Кино ТВ,epg504
Вологда,65,TV 1000 Action,epg94
Вологда,66,TLC,epg61
Вологда,67,Спас,epg391
Вологда,68,Shopping live,epg23
Вологда,69,Россия 1 HD,epg388
Вологда,70,ТНТ4,epg622
Вологда,71,Eurosport 1 HD,epg308
Вологда,72,Fox HD,epg316
Вологда,73,Матч! Арена HD,epg628
Вологда,74,Tiji,epg109
Вологда,75,Шалун SD,epg654
Вологда,76,Ретро,epg39
Вологда,77,National Geographic HD,epg319
Вологда,78,Food Network,epg589
Вологда,79,Ностальгия,epg325
Вологда,80,Eurosport 2,epg107
Вологда,81,National Geographic Wild HD,epg320
Вологда,82,СТС Love,epg512
Вологда,83,МТС-ИНФО,epg114
Вологда,84,Gulli Girl,epg76
Вологда,85,Детский,epg79
Вологда,86,Discovery Channel HD,epg509
Вологда,87,TV1000 Comedy HD,epg377
Вологда,88,Канал Disney,epg12
Вологда,89,Boomerang,epg374
Вологда,90,Eurosport 2 HD,epg383
Вологда,91,Discovery Science,epg81
Вологда,92,КХЛ HD,epg382
Вологда,93,History,epg503
Вологда,94,Life,epg273
Вологда,95,Бобёр,epg603
Вологда,96,Fox Life HD,epg315
Вологда,97,Mezzo Live HD,epg329
Вологда,98,Viasat History,epg87
Вологда,99,Life HD,epg480
Вологда,100,Матч! Арена,epg627
Вологда,101,Extreme Sports,epg106
Вологда,102,Discovery Science HD,epg523
Вологда,103,AMEDIA HIT HD,epg585
Вологда,104,A1,epg265
Вологда,105,AMEDIA HIT SD,epg575
Вологда,106,AMEDIA Premium HD,epg267
Вологда,107,Fox Life,epg86
Вологда,108,Viasat History HD/Viasat Nature HD,epg378
Вологда,109,TV1000 Megahit HD,epg376
Вологда,110,Travel+Adventure SD,epg274
Вологда,111,Travel+Adventure HD,epg275
Вологда,112,8 канал,epg522
Вологда,113,AMEDIA Premium SD,epg277
Вологда,114,A1 HD,epg598
Вологда,115,History HD,epg599
Вологда,116,Музыка первого,epg95
Вологда,117,Europa Plus TV,epg96
Вологда,118,Food Network HD,epg541
Вологда,119,Fox,epg75
Вологда,120,MGM HD,epg327
Вологда,121,КХЛ,epg105
Вологда,122,ТНВ,epg251
Вологда,123,Candy TV HD,epg385
Вологда,124,Русский иллюзион,epg40
Вологда,125,Настоящее Страшное Телевидение,epg352
Вологда,126,Наш футбол,epg313
Вологда,127,Наш футбол HD,epg272
Вологда,128,Иллюзион +,epg41
Вологда,129,Русская ночь,epg331
Вологда,130,A2,epg317
Вологда,131,French Lover TV,epg318
Вологда,132,Brazzers TV,epg500
Вологда,133,CANDYMAN,epg511
Вологда,134,Fashion One HD,epg330
Вологда,135,Viasat Golf HD,epg594
Вологда,136,Русский роман,epg307
Вологда,137,TV1000 Premium HD,epg375
Вологда,138,Viasat Sport,epg593
Вологда,139,Travel Channel HD,epg328
Вологда,140,Zee TV,epg93
Вологда,141,Travel Channel,epg302
Вологда,142,ЖИВИ!,epg108
Вологда,143,МУЗ-ТВ,epg380
Вологда,144,TLC HD,epg516
Вологда,145,NuArt.TV,epg271
Вологда,146,Эгоист ТВ,epg296
Вологда,147,Animal Planet HD,epg306
Вологда,148,Матч! Футбол 1,epg340
Вологда,149,Матч! Футбол 2,epg571
Вологда,150,Матч! Футбол 3,epg577
Вологда,151,Матч! Футбол 1 HD,epg616
Вологда,152,Матч! Футбол 2 HD,epg617
Вологда,153,Матч! Футбол 3 HD,epg618
Вологда,154,Deutsche Welle,epg65
Вологда,155,France 24,epg298
Вологда,156,CNN,epg290
Вологда,157,BBC World News,epg293
Вологда,158,Евроновости,epg353
Вологда,159,Матч! Боец,epg103
Вологда,160,ТНТ Music,epg638
Вологда,161,Viasat Explore,epg85
Вологда,162,КИНОКОМЕДИЯ,epg112
Вологда,163,Viasat Nature,epg84
Вологда,164,H2,epg640
Вологда,165,Game Show,epg642
Вологда,166,CBS Reality,epg366
Вологда,167,Морской,epg568
Вологда,168,Ювелирочка,epg653
Вологда,169,Russian Extreme TV Ultra HD (тест),epg665
Вологда,170,Russian Extreme TV Ultra HD (тест),epg665
Владимир,1,Первый канал,epg1
Владимир,2,Россия 1,epg2vladimir
Владимир,3,Матч ТВ,epg611
Владимир,4,НТВ,epg4
Владимир,5,Пятый канал,epg5
Владимир,6,Культура,epg6
Владимир,7,Россия 24,epg7
Владимир,8,Карусель,epg8
Владимир,9,Общественное телевидение России,epg264
Владимир,10,ТВ Центр,epg14
Владимир,11,ТНТ,epg10_vladimir
Владимир,12,СТС,epg9
Владимир,13,РЕН,epg13vladimir
Владимир,14,Мульт,epg524
Владимир,15,Че,epg612
Владимир,16,ТВ-3,epg15vladim
Владимир,17,Пятница!,epg266
Владимир,18,Домашний,epg21
Владимир,19,Детский мир / Телеклуб,epg30
Владимир,20,2х2,epg20
Владимир,21,Discovery Channel,epg25
Владимир,22,Animal Planet,epg26
Владимир,23,National Geographic,epg24
Владимир,24,Моя планета,epg27
Владимир,25,Драйв,epg28
Владимир,26,Охота и рыбалка,epg29
Владимир,27,Звезда,epg22
Владимир,28,Shop24,epg283
Владимир,29,Дом кино,epg37
Владимир,30,TV 1000,epg35
Владимир,31,TV 1000 Русское кино,epg36
Владимир,32,Shop&Show,epg623
Владимир,33,Ю,epg16
Владимир,34,Cartoon Network,epg31
Владимир,35,Мультимания,epg33
Владимир,36,Усадьба,epg55
Владимир,37,Здоровое ТВ,epg54
Владимир,38,Sony Sci Fi,epg38
Владимир,39,SET,epg44
Владимир,40,Eurosport 1,epg50
Владимир,41,Russian Extreme TV,epg52
Владимир,42,RU.TV,epg48
Владимир,43,Ля-Минор,epg97
Владимир,44,Шалун HD,epg655
Владимир,45,Cinéma,epg664
Владимир,46,Союз,epg69
Владимир,47,История,epg303
Владимир,48,Домашние животные,epg57
Владимир,49,Вопросы и ответы,epg58
Владимир,50,Психология 21,epg59
Владимир,51,Нано ТВ,epg67
Владимир,52,Промо-МТС,epg387
Владимир,53,РБК ТВ,epg63
Владимир,54,Вместе-РФ,epg507
Владимир,55,Мир,epg71
Владимир,56,Мир 24,epg389
Владимир,57,Мир ТВ,epg644
Владимир,58,Губерния 33,epg668
Владимир,59,Еда,epg253
Владимир,60,Телекафе,epg56
Владимир,61,АМС,epg74
Владимир,62,Discovery ID Xtra HD,epg539
Владимир,63,Первый HD,epg268
Владимир,64,Кино ТВ,epg504
Владимир,65,TV 1000 Action,epg94
Владимир,66,TLC,epg61
Владимир,67,Спас,epg391
Владимир,68,Shopping live,epg23
Владимир,69,Россия 1 HD,epg388
Владимир,70,ТНТ4,epg622
Владимир,71,Eurosport 1 HD,epg308
Владимир,72,Fox HD,epg316
Владимир,73,Матч! Арена HD,epg628
Владимир,74,Tiji,epg109
Владимир,75,Шалун SD,epg654
Владимир,76,Ретро,epg39
Владимир,77,National Geographic HD,epg319
Владимир,78,Food Network,epg589
Владимир,79,Ностальгия,epg325
Владимир,80,Eurosport 2,epg107
Владимир,81,National Geographic Wild HD,epg320
Владимир,82,СТС Love,epg512
Владимир,83,МТС-ИНФО,epg114
Владимир,84,Gulli Girl,epg76
Владимир,85,Детский,epg79
Владимир,86,Discovery Channel HD,epg509
Владимир,87,TV1000 Comedy HD,epg377
Владимир,88,Канал Disney,epg12
Владимир,89,Boomerang,epg374
Владимир,90,Eurosport 2 HD,epg383
Владимир,91,Discovery Science,epg81
Владимир,92,КХЛ HD,epg382
Владимир,93,History,epg503
Владимир,94,Life,epg273
Владимир,95,Бобёр,epg603
Владимир,96,Fox Life HD,epg315
Владимир,97,Mezzo Live HD,epg329
Владимир,98,Viasat History,epg87
Владимир,99,Life HD,epg480
Владимир,100,Матч! Арена,epg627
Владимир,101,Extreme Sports,epg106
Владимир,102,Discovery Science HD,epg523
Владимир,103,AMEDIA HIT HD,epg585
Владимир,104,A1,epg265
Владимир,105,AMEDIA HIT SD,epg575
Владимир,106,AMEDIA Premium HD,epg267
Владимир,107,Fox Life,epg86
Владимир,108,Viasat History HD/Viasat Nature HD,epg378
Владимир,109,TV1000 Megahit HD,epg376
Владимир,110,Travel+Adventure SD,epg274
Владимир,111,Travel+Adventure HD,epg275
Владимир,112,8 канал,epg522
Владимир,113,AMEDIA Premium SD,epg277
Владимир,114,A1 HD,epg598
Владимир,115,History HD,epg599
Владимир,116,Музыка первого,epg95
Владимир,117,Europa Plus TV,epg96
Владимир,118,Food Network HD,epg541
Владимир,119,Fox,epg75
Владимир,120,MGM HD,epg327
Владимир,121,КХЛ,epg105
Владимир,122,Вариант,epg407
Владимир,123,Candy TV HD,epg385
Владимир,124,Русский иллюзион,epg40
Владимир,125,Настоящее Страшное Телевидение,epg352
Владимир,126,Наш футбол,epg313
Владимир,127,Наш футбол HD,epg272
Владимир,128,Иллюзион +,epg41
Владимир,129,Русская ночь,epg331
Владимир,130,A2,epg317
Владимир,131,French Lover TV,epg318
Владимир,132,Brazzers TV,epg500
Владимир,133,CANDYMAN,epg511
Владимир,134,Fashion One HD,epg330
Владимир,135,Viasat Golf HD,epg594
Владимир,136,Русский роман,epg307
Владимир,137,TV1000 Premium HD,epg375
Владимир,138,Viasat Sport,epg593
Владимир,139,Travel Channel HD,epg328
Владимир,140,Zee TV,epg93
Владимир,141,Travel Channel,epg302
Владимир,142,ЖИВИ!,epg108
Владимир,143,МУЗ-ТВ,epg380
Владимир,144,TLC HD,epg516
Владимир,145,NuArt.TV,epg271
Владимир,146,Эгоист ТВ,epg296
Владимир,147,Animal Planet HD,epg306
Владимир,148,Матч! Футбол 1,epg340
Владимир,149,Матч! Футбол 2,epg571
Владимир,150,Матч! Футбол 3,epg577
Владимир,151,Матч! Футбол 1 HD,epg616
Владимир,152,Матч! Футбол 2 HD,epg617
Владимир,153,Матч! Футбол 3 HD,epg618
Владимир,154,Deutsche Welle,epg65
Владимир,155,France 24,epg298
Владимир,156,CNN,epg290
Владимир,157,BBC World News,epg293
Владимир,158,Евроновости,epg353
Владимир,159,Матч! Боец,epg103
Владимир,160,ТНТ Music,epg638
Владимир,161,Viasat Explore,epg85
Владимир,162,КИНОКОМЕДИЯ,epg112
Владимир,163,Viasat Nature,epg84
Владимир,164,H2,epg640
Владимир,165,Game Show,epg642
Владимир,166,CBS Reality,epg366
Владимир,167,Морской,epg568
Владимир,168,Ювелирочка,epg653
Владимир,169,Russian Extreme TV Ultra HD (тест),epg665
Владимир,170,Russian Extreme TV Ultra HD (тест),epg665
Курск,1,Первый канал,epg1
Курск,2,Россия 1,epg2kursk
Курск,3,Матч ТВ,epg611
Курск,4,НТВ,epg4
Курск,5,Пятый канал,epg5
Курск,6,Культура,epg6
Курск,7,Россия 24,epg7
Курск,8,Карусель,epg8
Курск,9,Общественное телевидение России,epg264
Курск,10,ТВ Центр,epg14_region
Курск,11,ТНТ,epg10_kursk
Курск,12,СТС,epg9kursk
Курск,13,РЕН,epg13kursk
Курск,14,Мульт,epg524
Курск,15,Че,epg612
Курск,16,ТВ-3,epg15
Курск,17,Пятница!,epg266
Курск,18,Домашний,epg21
Курск,19,Детский мир / Телеклуб,epg30
Курск,20,2х2,epg20
Курск,21,Discovery Channel,epg25
Курск,22,Animal Planet,epg26
Курск,23,National Geographic,epg24
Курск,24,Моя планета,epg27
Курск,25,Драйв,epg28
Курск,26,Охота и рыбалка,epg29
Курск,27,Звезда,epg22
Курск,28,Shop24,epg283
Курск,29,Дом кино,epg37
Курск,30,TV 1000,epg35
Курск,31,TV 1000 Русское кино,epg36
Курск,32,Shop&Show,epg623
Курск,33,Ю,epg16
Курск,34,Cartoon Network,epg31
Курск,35,Мультимания,epg33
Курск,36,Усадьба,epg55
Курск,37,Здоровое ТВ,epg54
Курск,38,Sony Sci Fi,epg38
Курск,39,SET,epg44
Курск,40,Eurosport 1,epg50
Курск,41,Russian Extreme TV,epg52
Курск,42,RU.TV,epg48
Курск,43,Ля-Минор,epg97
Курск,44,Шалун HD,epg655
Курск,45,Cinéma,epg664
Курск,46,Союз,epg69
Курск,47,История,epg303
Курск,48,Домашние животные,epg57
Курск,49,Вопросы и ответы,epg58
Курск,50,Психология 21,epg59
Курск,51,Нано ТВ,epg67
Курск,52,Промо-МТС,epg387
Курск,53,РБК ТВ,epg63
Курск,54,Вместе-РФ,epg507
Курск,55,Мир,epg71
Курск,56,Мир 24,epg389
Курск,57,СТВ,epg531
Курск,58,ТВК,epg646
Курск,59,Еда,epg253
Курск,60,Телекафе,epg56
Курск,61,АМС,epg74
Курск,62,Discovery ID Xtra HD,epg539
Курск,63,Первый HD,epg268
Курск,64,Кино ТВ,epg504
Курск,65,TV 1000 Action,epg94
Курск,66,TLC,epg61
Курск,67,Спас,epg391
Курск,68,Shopping live,epg23
Курск,69,Россия 1 HD,epg388
Курск,70,ТНТ4,epg622
Курск,71,Eurosport 1 HD,epg308
Курск,72,Fox HD,epg316
Курск,73,Матч! Арена HD,epg628
Курск,74,Tiji,epg109
Курск,75,Шалун SD,epg654
Курск,76,Ретро,epg39
Курск,77,National Geographic HD,epg319
Курск,78,Food Network,epg589
Курск,79,Ностальгия,epg325
Курск,80,Eurosport 2,epg107
Курск,81,National Geographic Wild HD,epg320
Курск,82,СТС Love,epg512
Курск,83,МТС-ИНФО,epg114
Курск,84,Gulli Girl,epg76
Курск,85,Детский,epg79
Курск,86,Discovery Channel HD,epg509
Курск,87,TV1000 Comedy HD,epg377
Курск,88,Канал Disney,epg12
Курск,89,Boomerang,epg374
Курск,90,Eurosport 2 HD,epg383
Курск,91,Discovery Science,epg81
Курск,92,КХЛ HD,epg382
Курск,93,History,epg503
Курск,94,Life,epg273
Курск,95,Бобёр,epg603
Курск,96,Fox Life HD,epg315
Курск,97,Mezzo Live HD,epg329
Курск,98,Viasat History,epg87
Курск,99,Life HD,epg480
Курск,100,Матч! Арена,epg627
Курск,101,Extreme Sports,epg106
Курск,102,Discovery Science HD,epg523
Курск,103,AMEDIA HIT HD,epg585
Курск,104,A1,epg265
Курск,105,AMEDIA HIT SD,epg575
Курск,106,AMEDIA Premium HD,epg267
Курск,107,Fox Life,epg86
Курск,108,Viasat History HD/Viasat Nature HD,epg378
Курск,109,TV1000 Megahit HD,epg376
Курск,110,Travel+Adventure SD,epg274
Курск,111,Travel+Adventure HD,epg275
Курск,112,8 канал,epg522
Курск,113,AMEDIA Premium SD,epg277
Курск,114,A1 HD,epg598
Курск,115,History HD,epg599
Курск,116,Музыка первого,epg95
Курск,117,Europa Plus TV,epg96
Курск,118,Food Network HD,epg541
Курск,119,Fox,epg75
Курск,120,MGM HD,epg327
Курск,121,КХЛ,epg105
Курск,122,Сейм/Мир24,epg610
Курск,123,Candy TV HD,epg385
Курск,124,Русский иллюзион,epg40
Курск,125,Настоящее Страшное Телевидение,epg352
Курск,126,Наш футбол,epg313
Курск,127,Наш футбол HD,epg272
Курск,128,Иллюзион +,epg41
Курск,129,Русская ночь,epg331
Курск,130,A2,epg317
Курск,131,French Lover TV,epg318
Курск,132,Brazzers TV,epg500
Курск,133,CANDYMAN,epg511
Курск,134,Fashion One HD,epg330
Курск,135,Viasat Golf HD,epg594
Курск,136,Русский роман,epg307
Курск,137,TV1000 Premium HD,epg375
Курск,138,Viasat Sport,epg593
Курск,139,Travel Channel HD,epg328
Курск,140,Zee TV,epg93
Курск,141,Travel Channel,epg302
Курск,142,ЖИВИ!,epg108
Курск,143,МУЗ-ТВ,epg380
Курск,144,TLC HD,epg516
Курск,145,NuArt.TV,epg271
Курск,146,Эгоист ТВ,epg296
Курск,147,Animal Planet HD,epg306
